"","x"
"637",63.0206896551724
"638",63.0206896551724
"639",60.7142857142857
"640",60.7142857142857
"641",60.7142857142857
"642",60.2230769230769
"643",60.2230769230769
"644",56.88
"645",56.88
"646",56.88
"647",57.3162790697674
"648",57.3162790697674
"649",57.3162790697674
"650",57.3162790697674
"651",61.4826086956522
"652",61.4826086956522
"653",61.2125
"654",61.2125
"655",60.7142857142857
"656",60.7142857142857
"657",60.7142857142857
"658",60.7142857142857
"659",60.7142857142857
"660",60.2230769230769
"661",60.2230769230769
"662",56.88
"663",56.88
"664",56.88
"665",57.3162790697674
"666",57.3162790697674
"667",57.3162790697674
"668",61.4826086956522
"669",61.4826086956522
"670",61.2125
"671",63.0206896551724
"672",63.0206896551724
"673",63.0206896551724
"674",63.0206896551724
"675",60.7142857142857
"676",60.7142857142857
"677",60.7142857142857
"678",60.2230769230769
"679",60.2230769230769
"680",56.88
"681",56.88
"682",57.3162790697674
"683",57.3162790697674
"684",57.3162790697674
"685",61.4826086956522
"686",61.4826086956522
"687",61.4826086956522
"688",61.2125
"689",61.2125
"690",63.0206896551724
"691",60.7142857142857
"692",60.7142857142857
"693",60.7142857142857
"694",60.2230769230769
"695",60.2230769230769
"696",56.88
"697",56.88
"698",56.88
"699",57.3162790697674
"700",57.3162790697674
"701",57.3162790697674
"702",61.4826086956522
"703",61.4826086956522
"704",61.4826086956522
"705",61.2125
"706",61.2125
"707",63.0206896551724
"708",63.0206896551724
"709",60.7142857142857
"710",60.7142857142857
"711",60.7142857142857
"712",68.7583333333333
"713",68.7583333333333
"714",68.7583333333333
"715",61.27
"716",61.27
"717",61.27
"718",61.27
"719",61.27
"720",49.1083333333333
"721",49.1083333333333
"722",48.925
"723",48.925
"724",48.925
"725",48.925
"726",52.1541666666667
"727",52.1541666666667
"728",52.1541666666667
"729",52.1541666666667
"730",51.4833333333333
"731",57.7541666666667
"732",57.7541666666667
"733",68.7583333333333
"734",68.7583333333333
"735",68.7583333333333
"736",61.27
"737",61.27
"738",49.1083333333333
"739",49.1083333333333
"740",48.925
"741",48.925
"742",48.925
"743",48.925
"744",52.1541666666667
"745",52.1541666666667
"746",51.4833333333333
"747",51.4833333333333
"748",51.4833333333333
"749",57.7541666666667
"750",57.7541666666667
"751",68.7583333333333
"752",68.7583333333333
"753",68.7583333333333
"754",61.27
"755",61.27
"756",61.27
"757",61.27
"758",49.1083333333333
"759",49.1083333333333
"760",49.1083333333333
"761",49.1083333333333
"762",49.1083333333333
"763",48.925
"764",48.925
"765",52.1541666666667
"766",52.1541666666667
"767",52.1541666666667
"768",51.4833333333333
"769",51.4833333333333
"770",57.7541666666667
"771",57.7541666666667
"772",57.7541666666667
"773",68.7583333333333
"774",68.7583333333333
"775",61.27
"776",61.27
"777",49.1083333333333
"778",49.1083333333333
"779",49.1083333333333
"780",49.1083333333333
"781",48.925
"782",48.925
"783",48.925
"784",52.1541666666667
"785",52.1541666666667
"786",52.1541666666667
"787",52.1541666666667
"788",52.1541666666667
"789",51.4833333333333
"790",51.4833333333333
"791",51.4833333333333
"792",57.7541666666667
"793",57.7541666666667
"794",57.7541666666667
"795",68.7583333333333
"796",68.7583333333333
"797",68.7583333333333
"798",61.27
"799",61.27
"800",61.27
"801",61.27
"802",37.9923076923077
"803",37.9923076923077
"804",37.9923076923077
"805",39.7571428571429
"806",39.7571428571429
"807",37.9068965517241
"808",40.3151515151515
"809",40.3151515151515
"810",38.278125
"811",38.278125
"812",38.278125
"813",37.3074074074074
"814",37.3074074074074
"815",37.9923076923077
"816",37.9923076923077
"817",37.9923076923077
"818",39.7571428571429
"819",39.7571428571429
"820",39.121875
"821",39.121875
"822",37.9068965517241
"823",37.9068965517241
"824",37.9068965517241
"825",37.9068965517241
"826",40.3151515151515
"827",40.3151515151515
"828",38.278125
"829",38.278125
"830",38.278125
"831",38.278125
"832",37.3074074074074
"833",37.3074074074074
"834",37.9923076923077
"835",37.9923076923077
"836",39.7571428571429
"837",39.7571428571429
"838",39.7571428571429
"839",39.121875
"840",39.121875
"841",37.9068965517241
"842",40.3151515151515
"843",40.3151515151515
"844",40.3151515151515
"845",38.278125
"846",38.278125
"847",37.3074074074074
"848",37.9923076923077
"849",39.7571428571429
"850",39.7571428571429
"851",39.7571428571429
"852",39.121875
"853",39.121875
"854",39.121875
"855",37.9068965517241
"856",37.9068965517241
"857",40.3151515151515
"858",38.278125
"859",38.278125
"860",38.278125
"861",37.3074074074074
"862",37.3074074074074
"863",37.3074074074074
