"","x"
"322",9.25897435897436
"323",9.25897435897436
"324",9.25897435897436
"325",27.3666666666667
"326",27.3666666666667
"327",27.3666666666667
"328",27.3666666666667
"329",27.3666666666667
"330",27.3666666666667
"331",27.3666666666667
"332",27.3666666666667
"333",27.3666666666667
"334",27.3666666666667
"335",27.3666666666667
"336",27.3666666666667
"337",27.3666666666667
"338",27.3666666666667
"339",27.3666666666667
"340",27.3666666666667
"341",27.3666666666667
"342",27.3666666666667
"343",27.3666666666667
"344",27.3666666666667
"345",27.3666666666667
"346",27.3666666666667
"347",27.3666666666667
"348",27.3666666666667
"349",9.25897435897436
"350",9.25897435897436
"351",9.25897435897436
"352",9.25897435897436
"353",9.25897435897436
"354",9.25897435897436
"355",9.25897435897436
"356",9.25897435897436
"357",9.25897435897436
"358",9.25897435897436
"359",9.25897435897436
"360",9.25897435897436
"361",9.25897435897436
"362",9.25897435897436
"363",9.25897435897436
"364",9.25897435897436
"365",9.25897435897436
"366",27.3666666666667
"367",27.3666666666667
"368",49.0483870967742
"369",49.0483870967742
"370",49.0483870967742
"371",49.0483870967742
"372",49.0483870967742
"373",49.0483870967742
"374",49.0483870967742
"375",49.0483870967742
"376",49.0483870967742
"377",49.0483870967742
"378",49.0483870967742
"379",49.0483870967742
"380",49.0483870967742
"381",49.0483870967742
"382",38.4783783783784
"383",38.4783783783784
"384",38.4783783783784
"385",38.4783783783784
"386",38.4783783783784
"387",38.4783783783784
"388",38.4783783783784
"389",38.4783783783784
"390",38.4783783783784
"391",38.4783783783784
"392",38.4783783783784
"393",38.4783783783784
"394",38.4783783783784
"395",38.4783783783784
"396",38.4783783783784
"397",38.4783783783784
"398",38.4783783783784
"399",38.4783783783784
"400",38.4783783783784
"401",38.4783783783784
"402",38.4783783783784
"403",38.4783783783784
"404",38.4783783783784
"405",38.4783783783784
"406",19.6344827586207
"407",19.6344827586207
"408",19.6344827586207
"409",19.6344827586207
"410",19.6344827586207
"411",19.6344827586207
"412",19.6344827586207
"413",49.0483870967742
"414",49.0483870967742
"415",49.0483870967742
"416",49.0483870967742
"417",49.0483870967742
"418",49.0483870967742
"419",49.0483870967742
"420",49.0483870967742
"421",49.0483870967742
"422",49.0483870967742
"423",49.0483870967742
"424",49.0483870967742
"425",49.0483870967742
"426",49.0483870967742
"427",49.0483870967742
"428",49.0483870967742
"429",49.0483870967742
"430",49.0483870967742
"431",49.0483870967742
"432",49.0483870967742
"433",49.0483870967742
"434",49.0483870967742
"435",49.0483870967742
"436",49.0483870967742
"437",16.0128205128205
"438",16.0128205128205
"439",16.0128205128205
"440",16.0128205128205
"441",16.0128205128205
"442",16.0128205128205
"443",16.0128205128205
"444",16.0128205128205
"445",16.0128205128205
"446",16.0128205128205
"447",16.0128205128205
"448",16.0128205128205
"449",16.0128205128205
"450",16.0128205128205
"451",16.0128205128205
"452",16.0128205128205
"453",16.0128205128205
"454",16.0128205128205
"455",16.0128205128205
"456",16.0128205128205
"457",16.0128205128205
"458",16.0128205128205
"459",19.6344827586207
"460",19.6344827586207
"461",19.6344827586207
"462",19.6344827586207
"463",19.6344827586207
"464",19.6344827586207
"465",19.6344827586207
"466",19.6344827586207
"467",19.6344827586207
"468",19.6344827586207
"469",19.6344827586207
"470",19.6344827586207
"471",19.6344827586207
"472",19.6344827586207
"473",19.6344827586207
"474",19.6344827586207
"475",19.6344827586207
"476",19.6344827586207
"477",19.6344827586207
"478",19.6344827586207
"479",19.6344827586207
"480",19.6344827586207
"481",19.6344827586207
"482",19.6344827586207
"483",27.3666666666667
"484",27.3666666666667
"485",27.3666666666667
"486",27.3666666666667
"487",27.3666666666667
"488",27.3666666666667
"489",27.3666666666667
"490",27.3666666666667
"491",27.3666666666667
"492",27.3666666666667
"493",27.3666666666667
"494",27.3666666666667
"495",27.3666666666667
"496",27.3666666666667
"497",27.3666666666667
"498",27.3666666666667
"499",27.3666666666667
"500",27.3666666666667
"501",27.3666666666667
"502",27.3666666666667
"503",27.3666666666667
"504",27.3666666666667
"505",27.3666666666667
"506",27.3666666666667
"507",30.4166666666667
"508",30.4166666666667
"509",30.4166666666667
"510",30.4166666666667
"511",30.4166666666667
"512",30.4166666666667
"513",30.4166666666667
"514",30.4166666666667
"515",30.4166666666667
"516",30.4166666666667
"517",30.4166666666667
"518",30.4166666666667
"519",30.4166666666667
"520",30.4166666666667
"521",30.4166666666667
"522",30.4166666666667
"523",30.4166666666667
"524",30.4166666666667
"525",30.4166666666667
"526",30.4166666666667
"527",30.4166666666667
"528",30.4166666666667
"529",30.4166666666667
"530",30.4166666666667
"531",38.4783783783784
"532",38.4783783783784
"533",38.4783783783784
"534",38.4783783783784
"535",38.4783783783784
"536",38.4783783783784
"537",38.4783783783784
"538",38.4783783783784
"539",38.4783783783784
"540",38.4783783783784
"541",38.4783783783784
"542",38.4783783783784
"543",38.4783783783784
"544",38.4783783783784
"545",38.4783783783784
"546",38.4783783783784
"547",38.4783783783784
"548",38.4783783783784
"549",38.4783783783784
"550",38.4783783783784
"551",38.4783783783784
"552",38.4783783783784
"553",38.4783783783784
"554",19.6344827586207
"555",19.6344827586207
"556",19.6344827586207
"557",19.6344827586207
"558",19.6344827586207
"559",19.6344827586207
"560",19.6344827586207
"561",19.6344827586207
"562",19.6344827586207
"563",19.6344827586207
"564",19.6344827586207
"565",19.6344827586207
"566",19.6344827586207
"567",19.6344827586207
"568",19.6344827586207
"569",19.6344827586207
"570",19.6344827586207
"571",19.6344827586207
"572",19.6344827586207
"573",19.6344827586207
"574",19.6344827586207
"575",19.6344827586207
"576",19.6344827586207
"577",19.6344827586207
"578",16.0128205128205
"579",16.0128205128205
"580",16.0128205128205
"581",16.0128205128205
"582",16.0128205128205
"583",16.0128205128205
"584",16.0128205128205
"585",16.0128205128205
"586",16.0128205128205
"587",16.0128205128205
"588",16.0128205128205
"589",16.0128205128205
"590",16.0128205128205
"591",16.0128205128205
"592",16.0128205128205
"593",16.0128205128205
"594",16.0128205128205
"595",16.0128205128205
"596",16.0128205128205
"597",16.0128205128205
"598",16.0128205128205
"599",16.0128205128205
"600",16.0128205128205
"601",9.25897435897436
"602",9.25897435897436
"603",9.25897435897436
"604",9.25897435897436
"605",9.25897435897436
"606",9.25897435897436
"607",9.25897435897436
"608",9.25897435897436
"609",9.25897435897436
"610",9.25897435897436
"611",9.25897435897436
"612",9.25897435897436
"613",9.25897435897436
"614",9.25897435897436
"615",9.25897435897436
"616",9.25897435897436
"617",9.25897435897436
"618",9.25897435897436
"619",9.25897435897436
"620",9.25897435897436
"621",27.3666666666667
"622",27.3666666666667
"623",27.3666666666667
"624",27.3666666666667
"625",27.3666666666667
"626",27.3666666666667
"627",27.3666666666667
"628",27.3666666666667
"629",27.3666666666667
"630",27.3666666666667
"631",27.3666666666667
"632",27.3666666666667
"633",27.3666666666667
"634",27.3666666666667
"635",27.3666666666667
"636",27.3666666666667
"637",27.3666666666667
"638",27.3666666666667
"639",27.3666666666667
"640",27.3666666666667
"641",27.3666666666667
"642",27.3666666666667
"643",27.3666666666667
"644",30.4166666666667
"645",30.4166666666667
"646",30.4166666666667
"647",30.4166666666667
"648",30.4166666666667
"649",30.4166666666667
"650",30.4166666666667
"651",30.4166666666667
"652",30.4166666666667
"653",30.4166666666667
"654",30.4166666666667
"655",30.4166666666667
"656",30.4166666666667
"657",30.4166666666667
"658",30.4166666666667
"659",30.4166666666667
"660",30.4166666666667
"661",30.4166666666667
"662",30.4166666666667
"663",30.4166666666667
"664",30.4166666666667
"665",30.4166666666667
"666",30.4166666666667
"667",49.0483870967742
"668",49.0483870967742
"669",49.0483870967742
"670",49.0483870967742
"671",49.0483870967742
"672",49.0483870967742
"673",49.0483870967742
"674",49.0483870967742
"675",49.0483870967742
"676",49.0483870967742
"677",49.0483870967742
"678",49.0483870967742
"679",49.0483870967742
"680",49.0483870967742
"681",49.0483870967742
"682",49.0483870967742
"683",49.0483870967742
"684",49.0483870967742
"685",49.0483870967742
"686",49.0483870967742
"687",49.0483870967742
"688",49.0483870967742
"689",49.0483870967742
"690",49.0483870967742
"691",49.0483870967742
"692",49.0483870967742
"693",49.0483870967742
"694",49.0483870967742
"695",49.0483870967742
"696",49.0483870967742
"697",49.0483870967742
"698",49.0483870967742
"699",49.0483870967742
"700",49.0483870967742
"701",49.0483870967742
"702",49.0483870967742
"703",49.0483870967742
"704",49.0483870967742
"705",49.0483870967742
"706",49.0483870967742
"707",49.0483870967742
"708",49.0483870967742
"709",49.0483870967742
"710",49.0483870967742
"711",9.25897435897436
"712",9.25897435897436
"713",9.25897435897436
"714",9.25897435897436
"715",9.25897435897436
"716",9.25897435897436
"717",9.25897435897436
"718",9.25897435897436
"719",9.25897435897436
"720",9.25897435897436
"721",9.25897435897436
"722",9.25897435897436
"723",9.25897435897436
"724",9.25897435897436
"725",9.25897435897436
"726",9.25897435897436
"727",9.25897435897436
"728",9.25897435897436
"729",9.25897435897436
"730",9.25897435897436
"731",38.4783783783784
"732",38.4783783783784
"733",38.4783783783784
"734",38.4783783783784
"735",38.4783783783784
"736",38.4783783783784
"737",38.4783783783784
"738",38.4783783783784
"739",38.4783783783784
"740",38.4783783783784
"741",38.4783783783784
"742",38.4783783783784
"743",38.4783783783784
"744",38.4783783783784
"745",38.4783783783784
"746",38.4783783783784
"747",38.4783783783784
"748",38.4783783783784
"749",38.4783783783784
"750",38.4783783783784
"751",38.4783783783784
"752",38.4783783783784
"753",38.4783783783784
"754",38.4783783783784
"755",49.0483870967742
"756",49.0483870967742
"757",49.0483870967742
"758",49.0483870967742
"759",49.0483870967742
"760",49.0483870967742
"761",49.0483870967742
"762",49.0483870967742
"763",49.0483870967742
"764",49.0483870967742
"765",49.0483870967742
"766",49.0483870967742
"767",49.0483870967742
"768",49.0483870967742
"769",49.0483870967742
"770",49.0483870967742
"771",49.0483870967742
"772",49.0483870967742
"773",49.0483870967742
"774",49.0483870967742
"775",49.0483870967742
"776",49.0483870967742
"777",49.0483870967742
"778",49.0483870967742
"779",30.4166666666667
"780",30.4166666666667
"781",30.4166666666667
"782",30.4166666666667
"783",30.4166666666667
"784",30.4166666666667
"785",30.4166666666667
"786",30.4166666666667
"787",30.4166666666667
"788",30.4166666666667
"789",30.4166666666667
"790",30.4166666666667
"791",30.4166666666667
"792",30.4166666666667
"793",30.4166666666667
"794",30.4166666666667
"795",30.4166666666667
"796",30.4166666666667
"797",30.4166666666667
"798",30.4166666666667
"799",30.4166666666667
"800",30.4166666666667
"801",30.4166666666667
"802",30.4166666666667
"803",19.6344827586207
"804",19.6344827586207
"805",19.6344827586207
"806",19.6344827586207
"807",19.6344827586207
"808",19.6344827586207
"809",19.6344827586207
"810",19.6344827586207
"811",19.6344827586207
"812",19.6344827586207
"813",19.6344827586207
"814",19.6344827586207
"815",19.6344827586207
"816",19.6344827586207
"817",19.6344827586207
"818",19.6344827586207
"819",19.6344827586207
"820",19.6344827586207
"821",19.6344827586207
"822",19.6344827586207
"823",19.6344827586207
"824",19.6344827586207
"825",19.6344827586207
"826",19.6344827586207
"827",16.0128205128205
"828",16.0128205128205
"829",16.0128205128205
"830",16.0128205128205
"831",16.0128205128205
"832",16.0128205128205
"833",16.0128205128205
"834",16.0128205128205
"835",16.0128205128205
"836",16.0128205128205
"837",16.0128205128205
"838",16.0128205128205
"839",16.0128205128205
"840",16.0128205128205
"841",16.0128205128205
"842",16.0128205128205
"843",16.0128205128205
"844",16.0128205128205
"845",16.0128205128205
"846",16.0128205128205
"847",16.0128205128205
"848",16.0128205128205
"849",16.0128205128205
"850",30.4166666666667
"851",38.4783783783784
"852",16.0128205128205
"853",9.25897435897436
"854",27.3666666666667
"855",30.4166666666667
"856",38.4783783783784
"857",49.0483870967742
"858",16.0128205128205
"859",9.25897435897436
"860",27.3666666666667
"861",30.4166666666667
"862",38.4783783783784
"863",49.0483870967742
"864",16.0128205128205
"865",9.25897435897436
"866",27.3666666666667
"867",30.4166666666667
"868",38.4783783783784
"869",49.0483870967742
"870",16.0128205128205
"871",49.0483870967742
"872",19.6344827586207
"873",16.0128205128205
"874",9.25897435897436
"875",27.3666666666667
"876",30.4166666666667
"877",38.4783783783784
"878",49.0483870967742
"879",19.6344827586207
"880",16.0128205128205
"881",9.25897435897436
"882",27.3666666666667
"883",30.4166666666667
"884",38.4783783783784
"885",49.0483870967742
"886",19.6344827586207
"887",16.0128205128205
"888",9.25897435897436
"889",27.3666666666667
"890",30.4166666666667
"891",38.4783783783784
"892",49.0483870967742
"893",19.6344827586207
"894",16.0128205128205
"895",9.25897435897436
"896",27.3666666666667
"897",30.4166666666667
"898",38.4783783783784
"899",49.0483870967742
"900",19.6344827586207
"901",16.0128205128205
"902",49.0483870967742
"903",19.6344827586207
"904",16.0128205128205
"905",9.25897435897436
"906",27.3666666666667
"907",30.4166666666667
"908",38.4783783783784
"909",49.0483870967742
"910",19.6344827586207
"911",16.0128205128205
"912",9.25897435897436
"913",27.3666666666667
"914",30.4166666666667
"915",38.4783783783784
"916",49.0483870967742
"917",19.6344827586207
"918",16.0128205128205
"919",9.25897435897436
"920",27.3666666666667
"921",30.4166666666667
"922",38.4783783783784
"923",49.0483870967742
"924",19.6344827586207
"925",16.0128205128205
"926",9.25897435897436
"927",27.3666666666667
"928",30.4166666666667
"929",38.4783783783784
"930",49.0483870967742
"931",19.6344827586207
"932",16.0128205128205
"933",49.0483870967742
"934",19.6344827586207
"935",16.0128205128205
"936",9.25897435897436
"937",27.3666666666667
"938",49.0483870967742
"939",19.6344827586207
"940",16.0128205128205
"941",9.25897435897436
"942",27.3666666666667
"943",38.4783783783784
"944",49.0483870967742
"945",19.6344827586207
"946",9.25897435897436
"947",27.3666666666667
"948",38.4783783783784
"949",49.0483870967742
"950",19.6344827586207
"951",27.3666666666667
"952",38.4783783783784
"953",49.0483870967742
"954",19.6344827586207
"955",9.25897435897436
"956",27.3666666666667
"957",38.4783783783784
"958",49.0483870967742
"959",19.6344827586207
"960",49.0483870967742
"961",19.6344827586207
"962",16.0128205128205
"963",9.25897435897436
"964",27.3666666666667
"965",30.4166666666667
"966",38.4783783783784
"967",49.0483870967742
"968",19.6344827586207
"969",27.3666666666667
"970",30.4166666666667
"971",38.4783783783784
"972",49.0483870967742
"973",19.6344827586207
"974",27.3666666666667
"975",30.4166666666667
"976",38.4783783783784
"977",49.0483870967742
"978",19.6344827586207
"979",27.3666666666667
"980",49.0483870967742
"981",19.6344827586207
"982",49.0483870967742
"983",19.6344827586207
"984",16.0128205128205
"985",9.25897435897436
"986",27.3666666666667
"987",30.4166666666667
"988",38.4783783783784
"989",49.0483870967742
"990",16.0128205128205
"991",9.25897435897436
"992",27.3666666666667
"993",30.4166666666667
"994",38.4783783783784
"995",49.0483870967742
"996",19.6344827586207
"997",16.0128205128205
"998",9.25897435897436
"999",27.3666666666667
"1000",30.4166666666667
"1001",38.4783783783784
"1002",49.0483870967742
"1003",19.6344827586207
"1004",16.0128205128205
"1005",9.25897435897436
"1006",27.3666666666667
"1007",30.4166666666667
"1008",38.4783783783784
"1009",49.0483870967742
"1010",19.6344827586207
"1011",16.0128205128205
"1012",49.0483870967742
"1013",19.6344827586207
"1014",16.0128205128205
"1015",9.25897435897436
"1016",27.3666666666667
"1017",30.4166666666667
"1018",38.4783783783784
"1019",49.0483870967742
"1020",19.6344827586207
"1021",9.25897435897436
"1022",27.3666666666667
"1023",30.4166666666667
"1024",38.4783783783784
"1025",49.0483870967742
"1026",19.6344827586207
"1027",9.25897435897436
"1028",27.3666666666667
"1029",30.4166666666667
"1030",38.4783783783784
"1031",49.0483870967742
"1032",19.6344827586207
"1033",9.25897435897436
"1034",38.4783783783784
"1035",49.0483870967742
"1036",19.6344827586207
"1037",27.3666666666667
"1038",49.0483870967742
"1039",19.6344827586207
"1040",16.0128205128205
"1041",9.25897435897436
"1042",27.3666666666667
"1043",49.0483870967742
"1044",19.6344827586207
"1045",16.0128205128205
"1046",9.25897435897436
"1047",27.3666666666667
"1048",49.0483870967742
"1049",19.6344827586207
"1050",16.0128205128205
"1051",9.25897435897436
"1052",49.0483870967742
"1053",19.6344827586207
"1054",16.0128205128205
"1055",49.0483870967742
"1056",49.0483870967742
"1057",49.0483870967742
"1058",49.0483870967742
"1059",49.0483870967742
"1060",19.6344827586207
"1061",16.0128205128205
"1062",16.0128205128205
"1063",16.0128205128205
"1064",19.6344827586207
"1065",19.6344827586207
"1066",19.6344827586207
"1067",19.6344827586207
"1068",9.25897435897436
"1069",19.6344827586207
"1070",19.6344827586207
"1071",19.6344827586207
"1072",19.6344827586207
"1073",19.6344827586207
"1074",16.0128205128205
"1075",9.25897435897436
"1076",9.25897435897436
"1077",9.25897435897436
"1078",9.25897435897436
"1079",16.0128205128205
"1080",16.0128205128205
"1081",16.0128205128205
"1082",16.0128205128205
"1083",16.0128205128205
"1084",27.3666666666667
"1085",27.3666666666667
"1086",27.3666666666667
"1087",9.25897435897436
"1088",9.25897435897436
"1089",9.25897435897436
"1090",9.25897435897436
"1091",9.25897435897436
"1092",27.3666666666667
"1093",30.4166666666667
"1094",30.4166666666667
"1095",27.3666666666667
"1096",27.3666666666667
"1097",27.3666666666667
"1098",27.3666666666667
"1099",30.4166666666667
"1100",38.4783783783784
"1101",27.3666666666667
"1102",30.4166666666667
"1103",30.4166666666667
"1104",30.4166666666667
"1105",30.4166666666667
"1106",30.4166666666667
"1107",38.4783783783784
"1108",38.4783783783784
"1109",38.4783783783784
"1110",38.4783783783784
"1111",30.4166666666667
"1112",38.4783783783784
"1113",49.0483870967742
"1114",49.0483870967742
"1115",49.0483870967742
"1116",49.0483870967742
"1117",49.0483870967742
"1118",16.0128205128205
"1119",49.0483870967742
"1120",19.6344827586207
"1121",49.0483870967742
"1122",49.0483870967742
"1123",49.0483870967742
"1124",19.6344827586207
"1125",19.6344827586207
"1126",19.6344827586207
"1127",19.6344827586207
"1128",16.0128205128205
"1129",16.0128205128205
"1130",16.0128205128205
"1131",16.0128205128205
"1132",9.25897435897436
"1133",9.25897435897436
"1134",9.25897435897436
"1135",19.6344827586207
"1136",19.6344827586207
"1137",19.6344827586207
"1138",9.25897435897436
"1139",16.0128205128205
"1140",16.0128205128205
"1141",27.3666666666667
"1142",9.25897435897436
"1143",9.25897435897436
"1144",9.25897435897436
"1145",27.3666666666667
"1146",27.3666666666667
"1147",27.3666666666667
"1148",30.4166666666667
"1149",30.4166666666667
"1150",30.4166666666667
"1151",30.4166666666667
"1152",30.4166666666667
"1153",30.4166666666667
"1154",38.4783783783784
"1155",49.0483870967742
"1156",9.25897435897436
"1157",27.3666666666667
"1158",27.3666666666667
"1159",27.3666666666667
"1160",27.3666666666667
"1161",27.3666666666667
"1162",30.4166666666667
"1163",30.4166666666667
"1164",38.4783783783784
"1165",38.4783783783784
"1166",38.4783783783784
"1167",38.4783783783784
"1168",49.0483870967742
"1169",49.0483870967742
"1170",49.0483870967742
"1171",49.0483870967742
"1172",49.0483870967742
"1173",49.0483870967742
"1174",19.6344827586207
"1175",19.6344827586207
"1176",19.6344827586207
"1177",19.6344827586207
"1178",16.0128205128205
"1179",19.6344827586207
"1180",19.6344827586207
"1181",19.6344827586207
"1182",19.6344827586207
"1183",16.0128205128205
"1184",19.6344827586207
"1185",9.25897435897436
"1186",9.25897435897436
"1187",9.25897435897436
"1188",9.25897435897436
"1189",30.4166666666667
"1190",30.4166666666667
"1191",49.0483870967742
"1192",49.0483870967742
"1193",49.0483870967742
"1194",49.0483870967742
"1195",27.3666666666667
"1196",27.3666666666667
"1197",27.3666666666667
"1198",16.0128205128205
"1199",16.0128205128205
"1200",16.0128205128205
"1201",27.3666666666667
"1202",27.3666666666667
"1203",27.3666666666667
"1204",27.3666666666667
"1205",27.3666666666667
"1206",30.4166666666667
"1207",30.4166666666667
"1208",30.4166666666667
"1209",30.4166666666667
"1210",30.4166666666667
"1211",49.0483870967742
"1212",38.4783783783784
"1213",38.4783783783784
"1214",38.4783783783784
"1215",38.4783783783784
"1216",49.0483870967742
"1217",30.4166666666667
"1218",38.4783783783784
"1219",38.4783783783784
"1220",38.4783783783784
"1221",38.4783783783784
"1222",38.4783783783784
"1223",49.0483870967742
"1224",49.0483870967742
"1225",49.0483870967742
"1226",19.6344827586207
"1227",19.6344827586207
"1228",49.0483870967742
"1229",49.0483870967742
"1230",49.0483870967742
"1231",49.0483870967742
"1232",19.6344827586207
"1233",19.6344827586207
"1234",16.0128205128205
"1235",16.0128205128205
"1236",30.4166666666667
"1237",38.4783783783784
"1238",49.0483870967742
"1239",19.6344827586207
"1240",16.0128205128205
"1241",9.25897435897436
"1242",27.3666666666667
"1243",30.4166666666667
"1244",38.4783783783784
"1245",49.0483870967742
"1246",19.6344827586207
"1247",16.0128205128205
"1248",9.25897435897436
"1249",27.3666666666667
